id_cliente,ciudad,genero,edad,segmento_comercial,canal_preferido,fecha_registro,fecha_ultima_compra,recencia_dias,frecuencia,valor_monetario,ticket_promedio,unidades_compradas,r_score,f_score,m_score,rfm_score,rfm_puntaje_total,segmento_rfm,inactivo_90d_descriptivo,tiene_compras
C03733,Piura,M,48.0,Masivo,Web,2025-06-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10082,Cusco,F,18.0,Masivo,Tienda,2025-06-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05624,Trujillo,F,59.0,Masivo,App,2025-06-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13065,Lima,F,44.0,Masivo,Tienda,2025-06-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01403,Trujillo,M,36.0,Masivo,Web,2025-06-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01167,Trujillo,F,25.0,Preferente,Web,2025-06-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02591,Arequipa,M,40.0,Masivo,,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09985,Trujillo,F,47.0,Masivo,Tienda,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11452,Lima,M,65.0,Masivo,Tienda,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01220,Trujillo,M,33.0,Preferente,Tienda,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10172,Lima,M,43.0,Masivo,Web,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03108,Lima,F,50.0,Masivo,App,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14297,Trujillo,F,40.0,Premium,Tienda,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12158,Arequipa,F,33.0,Masivo,Web,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04630,Trujillo,No especificado,18.0,Masivo,Tienda,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05220,Lima,F,23.0,Masivo,Tienda,2025-06-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00606,Lima,F,50.0,Masivo,Tienda,2025-06-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05060,Arequipa,F,30.0,Masivo,App,2025-06-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09243,Trujillo,F,39.0,Masivo,Tienda,2025-06-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12119,Arequipa,F,62.0,Masivo,Tienda,2025-06-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01724,Lima,M,46.0,Masivo,Web,2025-06-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11578,Arequipa,No especificado,43.0,Preferente,Tienda,2025-06-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14197,Cusco,F,18.0,Masivo,Tienda,2025-06-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01744,Lima,F,25.0,Preferente,Tienda,2025-06-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13912,Arequipa,F,66.0,Masivo,Tienda,2025-06-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09080,Arequipa,F,18.0,Masivo,Tienda,2025-06-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06821,Lima,F,23.0,Preferente,Tienda,2025-06-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11681,Lima,M,19.0,Masivo,Tienda,2025-06-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01172,Arequipa,F,59.0,Masivo,Tienda,2025-06-05,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09313,Arequipa,M,41.0,Masivo,Tienda,2025-06-05,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13622,Lima,F,46.0,Masivo,Tienda,2025-06-05,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13433,Lima,M,27.0,Preferente,Tienda,2025-06-05,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13961,Trujillo,F,48.0,Premium,Tienda,2025-06-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07241,Lima,M,22.0,Preferente,App,2025-06-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09133,Lima,F,30.0,Masivo,Tienda,2025-06-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13953,Arequipa,M,52.0,Masivo,Web,2025-06-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05279,Cusco,F,52.0,Preferente,Web,2025-06-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02702,Arequipa,M,31.0,Masivo,Tienda,2025-06-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07003,Cusco,F,27.0,Masivo,Tienda,2025-06-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14547,Lima,No especificado,63.0,Masivo,Tienda,2025-06-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03569,Lima,M,26.0,Masivo,Tienda,2025-06-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12760,Cusco,F,47.0,Masivo,,2025-06-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02131,Lima,M,44.0,Masivo,Tienda,2025-06-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04634,Lima,No especificado,26.0,Masivo,Tienda,2025-06-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04761,Trujillo,F,48.0,Preferente,Tienda,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02689,Piura,M,41.0,Masivo,Tienda,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00158,Lima,F,18.0,Preferente,Web,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05979,Lima,M,46.0,Masivo,Tienda,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03550,Arequipa,M,40.0,Masivo,Web,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10953,Lima,F,31.0,Masivo,Tienda,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13083,Lima,M,35.0,Masivo,Web,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01434,Arequipa,M,57.0,Preferente,Tienda,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10632,Lima,F,53.0,Premium,App,2025-06-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14269,Lima,M,23.0,Masivo,Tienda,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03867,Arequipa,M,60.0,Masivo,Tienda,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09740,Lima,M,34.0,Masivo,App,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09343,Trujillo,M,41.0,Preferente,Tienda,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08442,Piura,M,72.0,Masivo,Tienda,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03661,Arequipa,F,37.0,Masivo,Web,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02072,Trujillo,M,43.0,Masivo,Tienda,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14696,Cusco,No especificado,42.0,Masivo,Web,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07833,Lima,M,36.0,Premium,Tienda,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06337,Piura,M,44.0,Masivo,Web,2025-06-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00093,Lima,F,18.0,Masivo,Tienda,2025-06-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03759,Lima,F,18.0,Preferente,Tienda,2025-06-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12366,Arequipa,F,28.0,Premium,Web,2025-06-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01296,Cusco,M,63.0,Preferente,Tienda,2025-06-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07984,Arequipa,F,29.0,Preferente,Tienda,2025-06-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00860,Lima,M,25.0,Masivo,Web,2025-06-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07788,Arequipa,M,18.0,Masivo,Tienda,2025-06-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01084,Arequipa,F,25.0,Masivo,App,2025-06-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08636,Lima,M,23.0,Masivo,Tienda,2025-06-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05962,Lima,M,40.0,Masivo,Web,2025-06-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06336,Piura,F,37.0,Preferente,App,2025-06-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12306,Lima,M,49.0,Premium,Tienda,2025-06-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12067,Trujillo,M,18.0,Premium,App,2025-06-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14536,Lima,F,33.0,Masivo,Tienda,2025-06-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10229,Lima,M,48.0,Masivo,App,2025-06-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09667,Piura,No especificado,40.0,Preferente,App,2025-06-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06456,Arequipa,M,49.0,Preferente,Tienda,2025-06-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14403,Lima,No especificado,22.0,Masivo,Web,2025-06-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05383,Piura,M,56.0,Masivo,Tienda,2025-06-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13712,Cusco,F,32.0,Masivo,Tienda,2025-06-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03051,Arequipa,M,33.0,Premium,Web,2025-06-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01039,Piura,M,46.0,Masivo,Tienda,2025-06-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11293,Piura,M,56.0,Masivo,Web,2025-06-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00624,Lima,No especificado,31.0,Preferente,Web,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13259,Arequipa,M,36.0,Masivo,Tienda,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11659,Arequipa,M,28.0,Masivo,Tienda,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13391,Trujillo,F,41.0,Preferente,Tienda,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05388,Lima,M,23.0,Preferente,Tienda,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05953,Lima,M,21.0,Masivo,App,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12300,Arequipa,M,45.0,Masivo,Tienda,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11023,Arequipa,F,27.0,Preferente,App,2025-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04958,Trujillo,F,30.0,Masivo,App,2025-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01474,Lima,F,18.0,Masivo,Tienda,2025-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03156,Arequipa,F,49.0,Masivo,Tienda,2025-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14590,Piura,No especificado,43.0,Preferente,Tienda,2025-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08252,Lima,M,31.0,Masivo,,2025-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01648,Cusco,No especificado,43.0,Premium,Tienda,2025-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03123,Arequipa,M,53.0,Masivo,Tienda,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07321,Trujillo,M,42.0,Masivo,Tienda,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12887,Arequipa,M,31.0,Masivo,App,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05151,Arequipa,F,41.0,Masivo,App,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03637,Lima,M,35.0,Premium,Tienda,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14616,Arequipa,F,41.0,Masivo,App,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04014,Lima,F,37.0,Masivo,Tienda,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01876,Arequipa,M,23.0,Masivo,App,2025-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09404,Arequipa,F,32.0,Premium,Web,2025-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04531,Piura,F,43.0,Masivo,Web,2025-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03344,Piura,M,49.0,Masivo,Tienda,2025-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14686,Piura,M,39.0,Masivo,Tienda,2025-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06583,Lima,F,25.0,Masivo,Tienda,2025-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14024,Lima,M,56.0,Masivo,Tienda,2025-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01653,Lima,M,36.0,Premium,App,2025-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00976,Lima,F,19.0,Masivo,Tienda,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04540,Lima,F,22.0,Masivo,Tienda,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10447,Piura,M,31.0,Masivo,Web,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08902,Lima,F,45.0,Masivo,App,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00555,Lima,F,46.0,Premium,Web,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14803,Lima,F,29.0,Masivo,Tienda,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13339,Arequipa,F,54.0,Masivo,App,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02823,Piura,F,46.0,Preferente,App,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11538,Lima,M,49.0,Preferente,App,2025-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03914,Lima,M,46.0,Masivo,Tienda,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08773,Arequipa,F,34.0,Masivo,Tienda,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01115,Lima,F,32.0,Premium,Web,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12014,Trujillo,F,18.0,Masivo,Tienda,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03532,Lima,F,40.0,Masivo,App,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07410,Lima,F,40.0,Masivo,Tienda,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02744,Piura,F,28.0,Masivo,Tienda,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01156,Trujillo,F,25.0,Masivo,Tienda,2025-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11006,Arequipa,F,33.0,Masivo,Web,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11322,Cusco,No especificado,45.0,Preferente,Tienda,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13791,Lima,M,30.0,Masivo,Web,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10767,Arequipa,No especificado,30.0,Preferente,,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02896,Lima,F,50.0,Masivo,Tienda,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11595,Lima,M,54.0,Premium,Tienda,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05740,Lima,M,43.0,Premium,Tienda,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00549,Trujillo,M,53.0,Preferente,Tienda,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08831,Piura,M,18.0,Preferente,Web,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01626,Cusco,M,21.0,Masivo,Web,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03137,Arequipa,M,,Masivo,Tienda,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14429,Lima,M,50.0,Masivo,,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08541,Lima,M,22.0,Masivo,Tienda,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04501,Lima,F,19.0,Preferente,Web,2025-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01413,Cusco,F,27.0,Masivo,Tienda,2025-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04592,Lima,F,36.0,Masivo,Web,2025-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08031,Lima,M,39.0,Masivo,Tienda,2025-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11805,Trujillo,M,26.0,Masivo,App,2025-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06185,Cusco,M,49.0,Masivo,Tienda,2025-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06875,Cusco,M,42.0,Masivo,Tienda,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12804,Cusco,M,50.0,Masivo,Tienda,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13104,Trujillo,M,25.0,Preferente,Tienda,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08769,Lima,M,51.0,Masivo,Web,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01961,Trujillo,F,30.0,Premium,Web,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05241,Arequipa,F,39.0,Masivo,Tienda,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14732,Cusco,M,48.0,Masivo,Tienda,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01547,Cusco,M,32.0,Preferente,,2025-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08189,Trujillo,M,41.0,Masivo,Web,2025-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12059,Lima,M,24.0,Preferente,Tienda,2025-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02283,Arequipa,F,46.0,Masivo,Tienda,2025-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09360,Lima,F,33.0,Masivo,Tienda,2025-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07882,Arequipa,F,47.0,Masivo,Tienda,2025-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09709,Cusco,M,41.0,Masivo,Web,2025-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12203,Trujillo,F,66.0,Masivo,Web,2025-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08260,Lima,M,32.0,Masivo,Web,2025-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10804,Lima,M,34.0,Premium,Web,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09609,Arequipa,M,34.0,Masivo,,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03893,Piura,F,35.0,Premium,Web,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13515,Lima,No especificado,38.0,Masivo,App,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09207,Lima,M,39.0,Masivo,Tienda,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13636,Arequipa,F,43.0,Masivo,Web,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04807,Arequipa,M,49.0,Preferente,Web,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06170,Lima,M,29.0,Masivo,Tienda,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02267,Arequipa,M,55.0,Preferente,Tienda,2025-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13199,Lima,F,39.0,Masivo,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00459,Piura,M,39.0,Masivo,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02437,Arequipa,F,42.0,Masivo,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14628,Lima,M,33.0,Masivo,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08513,Arequipa,F,30.0,Masivo,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08834,Lima,F,28.0,Preferente,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05686,Lima,M,44.0,Preferente,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05674,Lima,M,37.0,Masivo,Tienda,2025-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06769,Arequipa,F,43.0,Masivo,Tienda,2025-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10232,Lima,M,34.0,Preferente,App,2025-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09931,Cusco,F,41.0,Premium,App,2025-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03868,Arequipa,F,47.0,Masivo,Tienda,2025-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13399,Lima,F,26.0,Masivo,Tienda,2025-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10072,Lima,M,43.0,Masivo,Web,2025-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03355,Lima,F,40.0,Preferente,Tienda,2025-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09050,Lima,F,43.0,Masivo,Tienda,2025-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13882,Lima,M,38.0,Masivo,App,2025-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01969,Lima,F,39.0,Masivo,Web,2025-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10310,Piura,M,18.0,Masivo,Web,2025-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13545,Lima,F,44.0,Masivo,Tienda,2025-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07812,Arequipa,F,30.0,Preferente,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04037,Cusco,M,57.0,Preferente,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04199,Trujillo,M,48.0,Masivo,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13773,Lima,F,20.0,Preferente,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09980,Lima,M,48.0,Masivo,Web,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06558,Lima,M,27.0,Masivo,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04815,Arequipa,F,46.0,Masivo,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03144,Lima,F,31.0,Premium,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01748,Lima,No especificado,52.0,Masivo,Tienda,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11100,Arequipa,No especificado,41.0,Masivo,App,2025-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08869,Lima,M,22.0,Masivo,Tienda,2025-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03538,Lima,F,45.0,Masivo,Tienda,2025-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07916,Lima,M,48.0,Premium,Web,2025-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03427,Arequipa,F,47.0,Preferente,Web,2025-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11626,Lima,F,45.0,Preferente,Tienda,2025-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05737,Arequipa,F,26.0,Masivo,Tienda,2025-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08408,Lima,M,50.0,Preferente,Tienda,2025-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
